https://www.fns-cloud.eu/foodComponents/FNS_H_0000003122,"'fatty acid 16:0 iso '	'C16:0 iso'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003123,"'MK 16:1'	'fatty acid 16:1'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003124,"'fatty acid 16:1 cis'	'MK 16:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003125,"'fatty acid 16:1 n-5 cis'	'MK 16:1 omega-5 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003126,"'Palmitooleinska kislina (MK 16:1 omega-7 cis)'	'fatty acid 16:1 n-7 cis (palmitoleic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003127,"'fatty acid 16:1 n-9 cis'	'MK 16:1 omega-9 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003128,"'MK 16:1 iso'	'fatty acid 16:1 iso'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003129,"'fatty acid 16:1 remainder'	'MK 16:1 preostanek'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003130,"'fatty acid 16:1 n-7 trans'	'MK 16:1 omega-7 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003131,"'MK 16:1 trans'	'fatty acid 16:1 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003132,"'fatty acid 16:2'	'MK 16:2'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003133,"'fatty acid 16:3'	'MK 16:3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003134,"'MK 16:4'	'fatty acid 16:4'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003135,"'fatty acid 16:unidentified'	'MK 16:neidentificirana'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003136,"'Margarinska kislina (MK 17:0)'	'fatty acid 17:0 (margaric acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003137,"'fatty acid 17:0 anteiso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003138,"'fatty acid 17:0 iso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003139,"'Heptadekaenojska kislina (MK 17:1)'	'fatty acid 17:1 (heptadecenoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003140,"'fatty acid 17:1 n-8 cis'	'MK 17:1 omega-8 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003141,"'Stearinska kislina (MK 18:0)'	'fatty acid 18:0 (stearic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003142,"'fatty acid 18:0 anteiso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003143,"'fatty acid 18:0 iso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003144,"'fatty acid 18:1 (octadecenoic acid)'	'Oktadekaenojska kislina MK 18:1)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003145,"'MK 18:1 cis'	'fatty acid 18:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003146,"'MK 18:1 omega-10 cis'	'fatty acid 18:1 n-10 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003147,"'MK 18:1 omega-11 cis'	'fatty acid 18:1 n-11 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003148,"'MK 18:1 omega-12 cis'	'fatty acid 18:1 n-12 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003149,"'fatty acid 18:1 n-13 cis'	'MK 18:1 omega-13 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003150,"'fatty acid 18:1 n-3 cis'	'MK 18:1 omega-3 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003151,"'fatty acid 18:1 n-4 cis'	'MK 18:1 omega-4 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003152,"'MK 18:1 omega-5 cis'	'fatty acid 18:1 n-5 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003153,"'MK 18:1 omega-6 cis'	'fatty acid 18:1 n-6 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003154,"'MK 18:1 omega-7 cis'	'fatty acid 18:1 n-7 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003155,"'fatty acid 18:1 n-8 cis'	'MK 18:1 omega-8 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003156,"'fatty acid 18:1 n-9 cis (oleic acid)'	'Oleinska kislina (MK 18:1 omega-9 cis)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003157,"'MK 18:1 iso'	'fatty acid 18:1 iso'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003158,"'Ricinolejska kislina (MK 18:1 OH omega-7)'	'fatty acid 18:1 OH n-7 (ricinoleic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003159,"'fatty acid 18:1 remainder'	'MK 18:1 preostanek'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003160,"'MK 18:1 omega-10 trans'	'fatty acid 18:1 n-10 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003161,"'fatty acid 18:1 n-11 trans'	'MK 18:1 omega-11 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003162,"'MK18:1 omega-12 trans'	'fatty acid 18:1 n-12 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003163,"'MK 18:1 omega-2 trans'	'fatty acid 18:1 n-2 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003164,"'MK 18:1 omega-3 trans'	'fatty acid 18:1 n-3 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003165,"'MK 18:1 omega-4 trans'	'fatty acid 18:1 n-4 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003166,"'fatty acid 18:1 n-5 trans'	'MK 18:1 omega-5 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003167,"'fatty acid 18:1 n-6 trans'	'MK 18:1 omega-6 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003168,"'fatty acid 18:1 n-7 trans'	'MK 18:1 omega-7 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003169,"'MK 18:1 omega-8 trans'	'fatty acid 18:1 n-8 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003170,"'fatty acid 18:1 n-9 trans (elaidic acid)'	'Elaidinska kislina (MK 18:1 omega-9 trans) '",
